Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	641642872_YP_001769531_isochorismatase_hydrolase__Methylobacterium_sp__4-46__NC_010511__biuretase	50.459	218	97	3	8	222	4	213	9.63e-70	206
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	XP_007728308_1_31-250_N-terminus_of_hypothetical_protein_A1O1_09262__Capronia_coronata_CBS_617_96__biuretase	46.818	220	110	2	17	229	1	220	2.78e-64	192
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	XP_007745372_1_4-232_N-terminus_of_hypothetical_protein_A1O5_06589__Cladophialophora_psammophila_CBS_110553__biuretase	41.176	221	120	3	8	221	7	224	1.84e-54	167
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Pseudomonas_savastanoi_CYSTEINE_HYDROLASE_3IRV_pdb	30.000	230	131	8	16	236	16	224	1.14e-23	88.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Streptomyces_avermitilis_Putative_isochorismatase_3KL2_pdb	28.877	187	124	3	22	207	21	199	8.15e-21	80.1
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Alkaliphilus_metalliredigens_Isochorismatase_hydrolase_3HB7_pdb	29.070	172	96	4	28	196	9	157	7.47e-19	74.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Oleispira_antarctica_putative_isochorismatase_hydrolase_3LQY_pdb	25.571	219	128	6	20	232	1	190	1.43e-16	68.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Bordetella_bronchiseptica_Putative_isochorismatase_3OT4_pdb	27.841	176	109	2	29	204	47	204	1.55e-16	68.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Thermoplasma_acidophilum_N-carbamoylsarcosine_amidase_related_protein_3EEF_pdb	23.669	169	104	3	28	196	4	147	4.95e-16	66.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Desulfovibrio_vulgaris_Isochorismatase_family_protein_3HU5_pdb	26.178	191	126	4	23	213	5	180	8.77e-16	66.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_394196_1_hypothetical_protein_Ta0729__Thermoplasma_acidophilum_DSM_1728__other	32.479	117	65	2	118	223	70	183	9.69e-16	65.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Pseudomonas_putida_Hydrolase__isochorismatase_family_4H17_pdb	30.460	174	88	5	25	198	22	162	1.10e-14	62.8
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Escherichia_coli_Hypothetical_isochorismatase_family_protein_yecD_1J2R_pdb	26.178	191	115	5	22	209	15	182	3.09e-13	58.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Streptococcus_mutans_Putative_pyrazinamidase_nicotinamidase_3S2S_pdb	23.834	193	119	5	26	210	36	208	2.49e-12	56.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00005719_1_COG1335__Amidases_related_to_nicotinamidase__Rhodobacter_sphaeroides__nicotinamidase	27.488	211	122	7	22	215	7	203	2.70e-12	56.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_280016_1_hypothetical_protein_VNG1100C__Halobacterium_sp__NRC-1__other	35.714	84	54	0	115	198	62	145	4.73e-12	55.5
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_767926_1_isochorismatase_family_protein__Bradyrhizobium_diazoefficiens_USDA_110__other	27.513	189	91	5	13	198	2	147	9.17e-12	54.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	AAF13761_1_unknown__Zymomonas_mobilis_subsp__mobilis_ZM4___ATCC_31821__other	22.222	198	115	7	26	218	2	165	1.70e-11	53.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00137390_1_COG1335__Amidases_related_to_nicotinamidase__Pseudomonas_aeruginosa_UCBPP-PA14__other	22.346	179	104	4	62	231	41	193	2.15e-11	53.5
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00085712_1_COG1335__Amidases_related_to_nicotinamidase__Pseudomonas_fluorescens_PfO-1__other	25.234	214	116	6	26	229	11	190	2.16e-11	53.5
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Enterococcus_faecalis_isochorismatase_family_protein_2A67_pdb	23.899	159	111	3	68	217	1	158	5.89e-11	52.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Chromobacterium_violaceum_Putative_hydrolase_3MCW_pdb	25.352	213	119	5	25	229	11	191	6.17e-11	52.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00031011_1_COG1335__Amidases_related_to_nicotinamidase__Burkholderia_fungorum__CSHase	23.645	203	134	4	29	231	39	220	6.88e-11	52.8
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Pyrococcus_horikoshii_180_aa_long_hypothetical_Pyrazinamidase_nicotinamidase_1ILW_pdb	25.263	190	118	4	28	213	5	174	8.52e-11	51.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Arthrobacter_sp__N-CARBAMOYLSARCOSINE_AMIDOHYDROLASE_1NBA_pdb	25.568	176	110	6	62	232	75	234	1.24e-10	52.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Streptococcus_pneumoniae_nicotinamidase_3O90_pdb	26.087	184	122	5	28	210	24	194	1.50e-10	51.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00017899_1_hypothetical_protein__Chloroflexus_aurantiacus__CSHase	26.230	122	90	0	110	231	93	214	6.39e-10	49.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Burkholderia_thailandensis_Isochorismatase_family_protein_family_3TXY_pdb	28.235	85	61	0	143	227	110	194	1.04e-09	48.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_746071_1_maleamate_amidohydrolase__Pseudomonas_putida_KT2440__CSHase	22.485	169	113	4	28	195	26	177	1.05e-09	48.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00014661_1_COG1335__Amidases_related_to_nicotinamidase__Rhodospirillum_rubrum__nicotinamidase	26.341	205	121	7	28	215	4	195	1.14e-09	48.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00096473_1_COG1335__Amidases_related_to_nicotinamidase__Novosphingobium_aromaticivorans__CSHase	22.599	177	119	2	28	204	27	185	1.78e-09	48.5
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Streptococcus_pneumoniae_nicotinamidase_3O94_pdb	25.543	184	123	5	28	210	24	194	2.17e-09	48.1
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00092421_1_COG1335__Amidases_related_to_nicotinamidase__Azotobacter_vinelandii__nicotinamidase	27.751	209	119	8	25	215	9	203	4.79e-09	47.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Pseudomonas_putida_Hydrolase__isochorismatase_family_4L07_pdb	26.042	96	68	1	134	229	111	203	7.40e-09	46.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00104627_1_hypothetical_protein__Prochlorococcus_marinus_subsp__pastoris_str__CCMP1378__YcaC_like	27.660	94	68	0	125	218	66	159	8.02e-09	46.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_213680_1_pyrazinamidase_nicotinamidase__Aquifex_aeolicus_VF5__nicotinamidase	25.728	206	124	7	25	221	7	192	9.83e-09	46.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_105355_1_hypothetical_protein_mll4498__Mesorhizobium_loti_MAFF303099__CSHase	22.059	204	138	5	7	206	20	206	1.11e-08	46.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_791921_1_isochorismatase_family_protein___Pseudomonas_syringae__pv__tomato_str__DC3000__other	22.414	174	103	3	25	198	5	146	1.63e-08	45.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_627144_1_nicotinamidase__Streptomyces_coelicolor_A3_2___nicotinamidase	26.404	178	101	6	28	192	4	164	5.70e-08	43.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Paraburkholderia_xenovorans_Putative_isochorismatase_3OQP_pdb	27.778	144	86	6	109	238	58	197	1.05e-07	43.1
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_105653_1_pyrazinamidase_nicotinamidase__Mesorhizobium_loti_MAFF303099__nicotinamidase	22.613	199	140	6	26	215	3	196	1.64e-07	42.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	AAM52663_1_LD05707p__Drosophila_melanogaster__nicotinamidase	31.250	80	55	0	148	227	245	324	2.10e-07	42.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	sp|P21369_1|PNCA_ECOLI_RecName__Full_Nicotinamidase;_AltName__Full_Nicotinamide_deamidase;_Short_NAMase;_AltName__Full_Pyrazinamidase;_Short_PZAase_nicotinamidase	21.256	207	130	5	28	214	5	198	2.40e-07	42.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_627545_1_hydrolase__Streptomyces_coelicolor_A3_2___other	32.927	82	46	1	147	219	102	183	5.97e-07	40.8
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_522222_1_hypothetical_protein_RS01788__plasmid___Ralstonia_solanacearum_GMI1000__YcaC_like	24.490	98	73	1	125	221	77	174	9.31e-07	40.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00031917_1_COG1335__Amidases_related_to_nicotinamidase__Burkholderia_fungorum__YcaC_like	24.468	94	70	1	123	215	65	158	1.29e-06	40.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Escherichia_coli_Isochorismatase_2FQ1_pdb	23.469	196	130	4	19	214	25	200	1.31e-06	40.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00037727_1_COG1335__Amidases_related_to_nicotinamidase__Enterococcus_faecium__other	28.947	76	51	1	122	197	65	137	1.39e-06	39.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	sp|P15048|ENTB_ECOLI_Isochorismatase__Isochorismate_lyase___2,3_dihydro-2,3_dihydroxybenzoate_synthase___Enterobactin_synthetase_component_B___Enterochelin_synthase_B__isochorismatase	24.074	216	138	6	19	234	23	212	1.44e-06	40.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00044339_1_COG1335__Amidases_related_to_nicotinamidase__Magnetococcus_sp__MC-1__nicotinamidase	23.669	169	100	5	28	190	28	173	2.11e-06	39.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	BAC00809_1_unnamed_protein_product__Rhodococcus_sp__YK2__CSHase	21.500	200	139	3	28	227	127	308	2.22e-06	39.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Mycobacterium_tuberculosis_PYRAZINAMIDASE_NICOTINAMIDASE_PNCA__PZase__3PL1_pdb	24.352	193	117	6	28	210	3	176	2.71e-06	38.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00089387_1_COG1535__Isochorismate_hydrolase__Azotobacter_vinelandii__isochorismatase	25.114	219	134	8	24	239	28	219	3.07e-06	39.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00087981_1_COG1335__Amidases_related_to_nicotinamidase__Pseudomonas_fluorescens_PfO-1__nicotinamidase	26.923	78	56	1	148	225	132	208	7.63e-06	37.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	EAA39121_1_GLP_305_48245_47679__Giardia_lamblia_ATCC_50803__nicotinamidase	25.424	177	106	7	27	192	2	163	1.13e-05	37.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Trypanosoma_cruzi_HYPOTHETICAL_PROTEIN_1YZV_pdb	26.389	72	53	0	158	229	109	180	1.35e-05	37.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_519881_1_bifunctional_pyrazinamidase_nicotinamidase_hydrolase__Ralstonia_solanacearum_GMI1000__nicotinamidase	33.333	51	34	0	154	204	138	188	1.42e-05	37.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00053399_1_COG1335__Amidases_related_to_nicotinamidase__Magnetospirillum_magnetotacticum_MS-1__YcaC_like	27.143	70	49	1	146	213	81	150	2.19e-05	36.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Caenorhabditis_elegans_MAR1_Ribonuclease_2B34_pdb	27.273	77	54	1	142	218	86	160	2.27e-05	36.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00081387_1_COG1335__Amidases_related_to_nicotinamidase__Geobacter_metallireducens__YcaC_like	38.095	42	26	0	160	201	104	145	4.48e-05	35.0
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	AAH17344_1_ISOC2_protein__Homo_sapiens__YcaC_like	25.373	67	49	1	155	221	97	162	4.68e-05	35.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_738995_1_pyrazinamidase_nicotinamidase__Corynebacterium_efficiens_YS-314__nicotinamidase	25.424	177	113	8	28	198	10	173	8.20e-05	34.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00014648_1_COG1335__Amidases_related_to_nicotinamidase__Rhodospirillum_rubrum__other	35.556	45	29	0	150	194	95	139	8.72e-05	34.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	AAN40891_1_EhpB__Pantoea_agglomerans__isochorismatase	23.762	202	124	7	10	209	19	192	1.07e-04	34.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_499876_1_Pyrazinamidase_and_NiCotinamidase__Caenorhabditis_elegans__nicotinamidase	25.000	132	83	5	121	239	202	330	1.16e-04	34.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	XP_324893_1_hypothetical_protein__Neurospora_crassa_OR74A__nicotinamidase	24.490	49	37	0	150	198	191	239	1.33e-04	34.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_047068_1_alpha_beta-hydrolase__Leishmania_major_strain_Friedlin__nicotinamidase	29.630	81	55	1	147	227	136	214	1.62e-04	33.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_518363_1_hydrolase__Ralstonia_solanacearum_GMI1000__YcaC_like	23.636	110	81	3	108	215	54	162	1.71e-04	33.5
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_770892_1_hydrolase__Bradyrhizobium_diazoefficiens_USDA_110__YcaC_like	22.826	92	65	2	123	214	115	200	2.19e-04	33.5
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_233099_1_pyrazinamidase_nicotinamidase__Vibrio_cholerae_O1_biovar_El_Tor_str__N16961__nicotinamidase	30.000	50	35	0	145	194	124	173	2.27e-04	33.1
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_770897_1_hydrolase__Bradyrhizobium_diazoefficiens_USDA_110__YcaC_like	24.211	95	67	2	124	215	72	164	2.50e-04	33.1
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_770897_1_hydrolase__Bradyrhizobium_diazoefficiens_USDA_110__YcaC_like	57.143	14	6	0	22	35	12	25	1.1	21.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00039493_1_COG1335__Amidases_related_to_nicotinamidase__Xylella_fastidiosa_Dixon__nicotinamidase	21.569	204	100	7	22	190	5	183	3.14e-04	32.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_436249_1_hypothetical_protein_SMa1821__plasmid___Sinorhizobium_meliloti_1021__YcaC_like	30.159	63	41	2	154	215	123	183	3.79e-04	32.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Leishmania_infantum_Alpha_beta-hydrolase-like_protein_3R2J_pdb	30.769	52	36	0	147	198	145	196	3.83e-04	32.7
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_631764_1_hydrolase__Streptomyces_coelicolor_A3_2___YcaC_like	26.786	56	40	1	160	215	109	163	4.27e-04	32.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Pseudomonas_aeruginosa_Probable_hydrolase_4WGF_pdb	24.359	78	57	2	120	195	64	141	0.001	31.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_071160_1_hypothetical_protein_AF2335__Archaeoglobus_fulgidus_DSM_4304__YcaC_like	35.135	37	24	0	160	196	86	122	0.001	31.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_832865_1_hydrolase__Bacillus_cereus_ATCC_14579__YcaC_like	36.111	36	23	0	160	195	107	142	0.001	31.2
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Saccharomyces_cerevisiae_Nicotinamidase_2H0R_pdb	22.680	194	112	6	28	192	3	187	0.001	30.8
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	XP_312652_1_ENSANGP00000020660,_partial__Anopheles_gambiae_str__PEST__YcaC_like	24.138	116	70	5	124	223	63	176	0.002	30.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	AAL43057_1_pyrazinamidase_nicotinamidase__Agrobacterium_tumefaciens_str__C58__nicotinamidase	23.333	210	125	8	28	215	3	198	0.002	30.4
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	BAB88836_1_HCVND1__Heterocapsa_circularisquama_virus_01__nicotinamidase	22.460	187	105	9	29	196	4	169	0.003	29.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_787820_1_nicotinamidase__Tropheryma_whipplei_str__Twist__nicotinamidase	24.444	180	112	7	23	194	18	181	0.003	29.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_253605_1_hypothetical_protein_PA4918__Pseudomonas_aeruginosa_PAO1__nicotinamidase	30.233	43	30	0	154	196	139	181	0.004	29.6
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00079851_1_COG1335__Amidases_related_to_nicotinamidase__Geobacter_metallireducens__nicotinamidase	22.115	208	119	8	26	215	4	186	0.004	29.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	AAC69334_1_ribonuclease_MAR1__Leishmania_tarentolae__YcaC_like	28.302	53	38	0	157	209	97	149	0.004	29.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	ZP_00013745_1_COG1335__Amidases_related_to_nicotinamidase__Rhodospirillum_rubrum__YcaC_like	25.510	98	63	3	123	215	195	287	0.005	29.3
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	Escherichia_coli_YCAC_GENE_PRODUCT_1YAC_pdb	27.778	36	26	0	160	195	106	141	0.006	28.9
Rhizobium_leguminosarum_bv_vicae_biuret_hydrolase_5BK5_pdb	NP_662560_1_isochorismatase_superfamily_hydrolase__Chlorobium_tepidum_TLS__YcaC_like	27.473	91	61	2	142	229	75	163	0.009	28.1
